Hora,Precio
1600898400,45.0
1600902000,40.41
1600905600,39.73
1600909200,38.07
1600912800,35.97
1600916400,32.7
1600920000,32.4
1600923600,33.31
1600927200,42.13
1600930800,50.99
1600934400,51.51
1600938000,52.89
1600941600,50.08
1600945200,47.25
1600948800,45.99
1600952400,40.12
1600956000,33.1
1600959600,32.4
1600963200,32.0
1600966800,31.92
1600970400,32.1
1600974000,37.73
1600977600,45.31
1600981200,46.07
1600984800,37.73
1600988400,31.7
1600992000,29.1
1600995600,23.39
1600999200,21.94
1601002800,20.8
1601006400,20.8
1601010000,20.8
1601013600,21.99
1601017200,33.65
1601020800,35.24
1601024400,33.65
1601028000,22.61
1601031600,20.7
1601035200,20.6
1601038800,20.7
1601042400,20.0
1601046000,19.05
1601049600,20.0
1601053200,20.0
1601056800,21.0
1601060400,31.6
1601064000,47.0
1601067600,45.72
1601071200,39.8
1601074800,35.12
1601078400,34.01
1601082000,30.71
1601085600,28.03
1601089200,25.25
1601092800,22.01
1601096400,23.86
1601100000,28.95
1601103600,30.94
1601107200,32.66
1601110800,35.16
1601114400,37.0
1601118000,32.18
1601121600,30.5
1601125200,29.1
1601128800,24.11
1601132400,20.95
1601136000,19.6
1601139600,19.9
1601143200,22.0
1601146800,30.38
1601150400,41.25
1601154000,37.53
1601157600,35.59
1601161200,30.26
1601164800,21.4
1601168400,19.92
1601172000,17.99
1601175600,12.25
1601179200,12.0
1601182800,14.39
1601186400,17.86
1601190000,21.7
1601193600,22.6
1601197200,22.6
1601200800,21.7
1601204400,20.11
1601208000,21.7
1601211600,24.25
1601215200,24.25
1601218800,22.0
1601222400,21.54
1601226000,21.66
1601229600,24.51
1601233200,37.73
1601236800,45.09
1601240400,46.48
1601244000,41.76
1601247600,37.84
1601251200,33.3
1601254800,30.82
1601258400,29.5
1601262000,28.6
1601265600,28.72
1601269200,30.89
1601272800,47.04
1601276400,46.77
1601280000,48.55
1601283600,46.55
1601287200,41.1
1601290800,40.0
1601294400,41.08
1601298000,42.31
1601301600,41.08
1601305200,40.07
1601308800,41.07
1601312400,44.15
1601316000,46.55
1601319600,52.0
1601323200,55.82
1601326800,52.24
1601330400,46.16
1601334000,40.01
1601337600,40.43
1601341200,38.87
1601344800,36.92
1601348400,34.79
1601352000,36.48
1601355600,39.51
1601359200,51.07
1601362800,53.76
1601366400,54.5
1601370000,53.25
1601373600,51.07
1601377200,50.05
1601380800,50.47
1601384400,50.55
1601388000,49.98
1601391600,46.51
1601395200,48.01
1601398800,50.55
1601402400,52.05
1601406000,55.29
1601409600,61.14
1601413200,57.5
1601416800,51.57
1601420400,46.05
1601424000,50.07
1601427600,50.05
1601431200,50.81
1601434800,50.07
1601438400,49.52
1601442000,46.51
1601445600,50.99
1601449200,55.0
1601452800,57.01
1601456400,55.34
1601460000,53.76
1601463600,52.24
1601467200,49.17
1601470800,47.4
1601474400,45.04
1601478000,45.0
1601481600,43.99
1601485200,44.43
1601488800,45.07
1601492400,51.05
1601496000,55.34
1601499600,50.02
1601503200,44.11
1601506800,37.53
1601510400,38.7
1601514000,34.07
1601517600,31.18
1601521200,29.75
1601524800,30.82
1601528400,34.04
1601532000,43.53
1601535600,52.35
1601539200,54.83
1601542800,54.0
1601546400,51.73
1601550000,48.99
1601553600,45.65
1601557200,44.36
1601560800,41.93
1601564400,38.33
1601568000,36.2
1601571600,37.95
1601575200,40.0
1601578800,40.07
1601582400,50.81
1601586000,46.08
1601589600,40.07
1601593200,30.0
1601596800,22.44
1601600400,20.34
1601604000,18.25
1601607600,17.0
1601611200,16.55
1601614800,16.89
1601618400,20.32
1601622000,24.0
1601625600,26.1
1601629200,30.19
1601632800,28.0
1601636400,28.0
1601640000,30.2
1601643600,28.6
1601647200,20.59
1601650800,19.84
1601654400,19.58
1601658000,19.84
1601661600,22.44
1601665200,30.23
1601668800,40.0
1601672400,36.78
1601676000,34.65
1601679600,24.27
1601683200,18.13
1601686800,16.0
1601690400,12.52
1601694000,11.39
1601697600,11.3
1601701200,11.5
1601704800,15.57
1601708400,18.13
1601712000,18.93
1601715600,20.0
1601719200,18.13
1601722800,14.0
1601726400,13.99
1601730000,16.25
1601733600,15.75
1601737200,13.78
1601740800,11.5
1601744400,13.89
1601748000,19.2
1601751600,30.67
1601755200,39.72
1601758800,34.33
1601762400,33.27
1601766000,31.25
1601769600,27.0
1601773200,17.75
1601776800,14.44
1601780400,7.66
1601784000,5.5
1601787600,5.81
1601791200,6.78
1601794800,10.0
1601798400,10.85
1601802000,13.57
1601805600,15.44
1601809200,11.75
1601812800,9.97
1601816400,8.0
1601820000,4.9
1601823600,2.5
1601827200,5.5
1601830800,5.95
1601834400,12.92
1601838000,21.0
1601841600,36.0
1601845200,32.99
1601848800,31.25
1601852400,28.06
1601856000,19.81
1601859600,14.62
1601863200,14.2
1601866800,14.2
1601870400,14.2
1601874000,20.0
1601877600,35.07
1601881200,44.41
1601884800,47.02
1601888400,46.49
1601892000,43.1
1601895600,39.51
1601899200,38.06
1601902800,36.32
1601906400,33.33
1601910000,33.23
1601913600,34.07
1601917200,38.5
1601920800,41.71
1601924400,55.23
1601928000,53.29
1601931600,48.03
1601935200,40.07
1601938800,38.5
1601942400,42.57
1601946000,40.0
1601949600,35.39
1601953200,32.39
1601956800,32.5
1601960400,31.94
1601964000,33.1
1601967600,44.08
1601971200,46.75
1601974800,46.28
1601978400,45.2
1601982000,41.96
1601985600,39.29
1601989200,36.08
1601992800,34.88
1601996400,34.91
1602000000,36.37
1602003600,41.07
1602007200,44.92
1602010800,49.35
1602014400,52.99
1602018000,50.8
1602021600,46.75
1602025200,44.4
1602028800,41.63
1602032400,40.81
1602036000,39.67
1602039600,37.84
1602043200,36.2
1602046800,36.25
1602050400,37.32
1602054000,47.06
1602057600,51.54
1602061200,49.52
1602064800,46.75
1602068400,44.85
1602072000,41.35
1602075600,38.4
1602079200,35.37
1602082800,34.21
1602086400,35.37
1602090000,40.03
1602093600,46.01
1602097200,52.97
1602100800,53.0
1602104400,51.61
1602108000,49.0
1602111600,45.67
1602115200,44.44
1602118800,44.07
1602122400,41.17
1602126000,40.81
1602129600,41.17
1602133200,41.86
1602136800,43.99
1602140400,47.99
1602144000,50.75
1602147600,47.99
1602151200,46.49
1602154800,43.32
1602158400,41.46
1602162000,41.17
1602165600,37.95
1602169200,35.02
1602172800,35.02
1602176400,36.0
1602180000,43.33
1602183600,51.85
1602187200,52.39
1602190800,51.95
1602194400,48.56
1602198000,46.15
1602201600,44.53
1602205200,42.88
1602208800,41.13
1602212400,40.5
1602216000,40.17
1602219600,40.17
1602223200,44.07
1602226800,52.61
1602230400,59.3
1602234000,57.14
1602237600,51.1
1602241200,47.9
1602244800,45.32
1602248400,43.77
1602252000,41.64
1602255600,38.64
1602259200,40.0
1602262800,43.63
1602266400,45.92
1602270000,50.07
1602273600,46.25
1602277200,37.76
1602280800,37.3
1602284400,33.54
1602288000,37.12
1602291600,32.28
1602295200,31.66
1602298800,29.2
1602302400,28.37
1602306000,27.75
1602309600,28.37
1602313200,31.66
1602316800,36.35
1602320400,38.33
1602324000,35.87
1602327600,31.52
1602331200,32.58
1602334800,29.49
1602338400,28.24
1602342000,27.61
1602345600,26.75
1602349200,26.25
1602352800,31.2
1602356400,40.67
1602360000,43.06
1602363600,37.38
1602367200,34.85
1602370800,33.19
1602374400,32.08
1602378000,28.3
1602381600,27.74
1602385200,25.75
1602388800,25.49
1602392400,25.87
1602396000,26.56
1602399600,26.15
1602403200,25.87
1602406800,26.02
1602410400,25.07
1602414000,24.25
1602417600,24.75
1602421200,25.0
1602424800,24.75
1602428400,22.75
1602432000,20.0
1602435600,20.75
1602439200,24.75
1602442800,29.51
1602446400,44.91
1602450000,41.44
1602453600,38.0
1602457200,32.5
1602460800,31.47
1602464400,29.0
1602468000,29.6
1602471600,28.91
1602475200,28.72
1602478800,29.55
1602482400,35.08
1602486000,37.58
1602489600,40.06
1602493200,41.56
1602496800,40.07
1602500400,36.51
1602504000,39.71
1602507600,41.51
1602511200,41.93
1602514800,39.71
1602518400,37.0
1602522000,37.58
1602525600,41.56
1602529200,47.08
1602532800,53.49
1602536400,48.22
1602540000,45.05
1602543600,40.07
1602547200,39.1
1602550800,33.01
1602554400,33.07
1602558000,31.58
1602561600,32.9
1602565200,36.17
1602568800,46.51
1602572400,49.97
1602576000,50.9
1602579600,49.68
1602583200,45.92
1602586800,39.4
1602590400,41.51
1602594000,41.31
1602597600,36.57
1602601200,33.0
1602604800,33.0
1602608400,33.0
1602612000,39.0
1602615600,45.92
1602619200,50.9
1602622800,46.14
1602626400,42.88
1602630000,39.76
1602633600,36.1
1602637200,32.11
1602640800,34.7
1602644400,31.73
1602648000,31.16
1602651600,33.35
1602655200,38.69
1602658800,47.75
1602662400,51.69
1602666000,48.35
1602669600,44.17
1602673200,36.2
1602676800,32.31
1602680400,34.44
1602684000,28.0
1602687600,27.51
1602691200,27.5
1602694800,27.51
1602698400,29.0
1602702000,40.12
1602705600,48.5
1602709200,42.09
1602712800,38.29
1602716400,40.37
1602720000,37.08
1602723600,33.4
1602727200,31.72
1602730800,29.78
1602734400,30.0
1602738000,32.3
1602741600,40.0
1602745200,46.5
1602748800,50.34
1602752400,47.45
1602756000,41.83
1602759600,39.9
1602763200,39.15
1602766800,40.65
1602770400,36.5
1602774000,32.63
1602777600,34.78
1602781200,36.51
1602784800,41.83
1602788400,45.12
1602792000,50.0
1602795600,46.0
1602799200,41.4
1602802800,39.15
1602806400,37.38
1602810000,35.3
1602813600,34.07
1602817200,33.02
1602820800,34.13
1602824400,36.1
1602828000,42.09
1602831600,46.76
1602835200,49.91
1602838800,48.07
1602842400,44.47
1602846000,43.8
1602849600,44.6
1602853200,44.47
1602856800,43.8
1602860400,42.15
1602864000,43.53
1602867600,44.52
1602871200,45.74
1602874800,52.38
1602878400,54.08
1602882000,50.0
1602885600,45.39
1602889200,44.05
1602892800,45.0
1602896400,40.73
1602900000,40.4
1602903600,40.4
1602907200,38.38
1602910800,36.91
1602914400,37.35
1602918000,43.25
1602921600,46.22
1602925200,47.0
1602928800,45.92
1602932400,43.53
1602936000,42.0
1602939600,38.8
1602943200,36.1
1602946800,36.1
1602950400,37.68
1602954000,43.5
1602957600,46.75
1602961200,50.46
1602964800,48.45
1602968400,46.78
1602972000,42.68
1602975600,42.39
1602979200,42.3
1602982800,40.4
1602986400,40.4
1602990000,40.4
1602993600,39.99
1602997200,39.65
1603000800,39.35
1603004400,39.36
1603008000,38.99
1603011600,40.28
1603015200,40.0
1603018800,38.55
1603022400,39.68
1603026000,36.1
1603029600,32.69
1603033200,31.5
1603036800,32.5
1603040400,39.05
1603044000,46.56
1603047600,49.58
1603051200,49.6
1603054800,45.65
1603058400,43.17
1603062000,40.4
1603065600,37.78
1603069200,34.73
1603072800,34.02
1603076400,33.58
1603080000,33.64
1603083600,35.01
1603087200,42.7
1603090800,45.93
1603094400,47.55
1603098000,48.2
1603101600,46.02
1603105200,40.3
1603108800,30.49
1603112400,29.4
1603116000,25.09
1603119600,21.64
1603123200,24.7
1603126800,26.6
1603130400,29.6
1603134000,40.99
1603137600,43.33
1603141200,38.17
1603144800,36.19
1603148400,31.4
1603152000,32.02
1603155600,29.04
1603159200,26.97
1603162800,24.8
1603166400,26.4
1603170000,29.31
1603173600,31.28
1603177200,42.0
1603180800,45.0
1603184400,45.67
1603188000,44.7
1603191600,44.68
1603195200,44.5
1603198800,42.39
1603202400,36.21
1603206000,33.5
1603209600,35.0
1603213200,34.62
1603216800,35.47
1603220400,39.5
1603224000,44.83
1603227600,40.51
1603231200,29.8
1603234800,26.6
1603238400,28.9
1603242000,25.13
1603245600,23.3
1603249200,22.2
1603252800,23.5
1603256400,26.6
1603260000,29.5
1603263600,41.05
1603267200,44.83
1603270800,45.08
1603274400,44.05
1603278000,41.97
1603281600,36.01
1603285200,32.45
1603288800,30.13
1603292400,30.46
1603296000,33.55
1603299600,39.2
1603303200,45.59
1603306800,49.77
1603310400,49.32
1603314000,46.9
1603317600,45.55
1603321200,42.88
1603324800,39.55
1603328400,35.0
1603332000,33.07
1603335600,32.68
1603339200,32.68
1603342800,33.08
1603346400,40.11
1603350000,47.13
1603353600,49.53
1603357200,52.49
1603360800,52.43
1603364400,50.44
1603368000,49.08
1603371600,47.5
1603375200,46.58
1603378800,45.95
1603382400,46.11
1603386000,48.49
1603389600,50.68
1603393200,56.63
1603396800,53.56
1603400400,49.04
1603404000,47.2
1603407600,46.3
1603411200,41.63
1603414800,39.97
1603418400,35.0
1603422000,34.35
1603425600,34.36
1603429200,37.23
1603432800,44.86
1603436400,51.59
1603440000,54.01
1603443600,54.05
1603447200,51.59
1603450800,49.02
1603454400,47.52
1603458000,46.32
1603461600,45.05
1603465200,43.33
1603468800,43.05
1603472400,45.79
1603476000,48.94
1603479600,53.16
1603483200,51.0
1603486800,46.94
1603490400,45.05
1603494000,40.75
1603497600,39.05
1603501200,39.55
1603504800,34.07
1603508400,30.3
1603512000,29.9
1603515600,28.49
1603519200,29.9
1603522800,31.08
1603526400,36.58
1603530000,41.33
1603533600,40.55
1603537200,36.2
1603540800,33.75
1603544400,27.88
1603548000,26.88
1603551600,24.02
1603555200,25.61
1603558800,28.1
1603562400,30.5
1603566000,41.17
1603569600,37.0
1603573200,30.3
1603576800,27.88
1603580400,24.02
1603584000,10.0
1603587600,5.51
1603591200,1.95
1603591200,1.95
1603594800,1.95
1603598400,1.95
1603602000,1.95
1603605600,1.95
1603609200,5.0
1603612800,7.55
1603616400,10.8
1603620000,13.24
1603623600,16.38
1603627200,16.15
1603630800,16.38
1603634400,18.02
1603638000,17.92
1603641600,19.5
1603645200,20.33
1603648800,22.0
1603652400,34.34
1603656000,39.05
1603659600,31.09
1603663200,32.04
1603666800,22.48
1603670400,24.29
1603674000,20.33
1603677600,19.88
1603681200,18.8
1603684800,18.8
1603688400,20.33
1603692000,33.5
1603695600,44.83
1603699200,45.05
1603702800,43.33
1603706400,37.7
1603710000,34.56
1603713600,31.0
1603717200,29.33
1603720800,24.49
1603724400,25.68
1603728000,37.55
1603731600,45.05
1603735200,48.93
1603738800,49.5
1603742400,48.71
1603746000,45.31
1603749600,41.83
1603753200,37.55
1603756800,37.3
1603760400,31.82
1603764000,29.8
1603767600,28.04
1603771200,28.22
1603774800,32.04
1603778400,42.77
1603782000,46.3
1603785600,46.68
1603789200,45.54
1603792800,42.52
1603796400,42.51
1603800000,38.98
1603803600,36.27
1603807200,35.97
1603810800,41.55
1603814400,43.35
1603818000,45.02
1603821600,46.81
1603825200,47.69
1603828800,47.55
1603832400,45.46
1603836000,42.0
1603839600,34.65
1603843200,38.8
1603846800,33.0
1603850400,32.6
1603854000,32.6
1603857600,32.8
1603861200,33.49
1603864800,38.0
1603868400,44.83
1603872000,45.64
1603875600,46.0
1603879200,44.83
1603882800,44.32
1603886400,44.35
1603890000,44.56
1603893600,42.07
1603897200,44.65
1603900800,45.59
1603904400,49.55
1603908000,51.21
1603911600,51.4
1603915200,52.61
1603918800,51.52
1603922400,48.71
1603926000,47.55
1603929600,44.65
1603933200,42.55
1603936800,39.0
1603940400,40.35
1603944000,40.5
1603947600,42.55
1603951200,43.16
1603954800,47.5
1603958400,47.06
1603962000,47.71
1603965600,45.31
1603969200,44.95
1603972800,44.95
1603976400,44.82
1603980000,43.78
1603983600,42.46
1603987200,44.78
1603990800,48.99
1603994400,50.1
1603998000,50.0
1604001600,49.83
1604005200,48.71
1604008800,44.83
1604012400,40.08
1604016000,44.33
1604019600,42.99
1604023200,39.01
1604026800,38.99
1604030400,39.0
1604034000,41.95
1604037600,42.07
1604041200,38.87
1604044800,39.14
1604048400,41.44
1604052000,39.55
1604055600,37.86
1604059200,39.14
1604062800,36.76
1604066400,36.02
1604070000,38.13
1604073600,41.11
1604077200,46.01
1604080800,47.47
1604084400,49.0
1604088000,47.55
1604091600,46.03
1604095200,43.09
1604098800,42.41
1604102400,35.04
1604106000,34.02
1604109600,30.0
1604113200,30.03
1604116800,33.59
1604120400,33.35
1604124000,34.01
1604127600,35.33
1604131200,36.94
1604134800,38.74
1604138400,36.6
1604142000,34.19
1604145600,34.0
1604149200,34.0
1604152800,30.0
1604156400,28.8
1604160000,29.9
1604163600,38.25
1604167200,39.95
1604170800,41.45
1604174400,44.83
1604178000,44.82
1604181600,40.9
1604185200,39.75
1604188800,26.0
1604192400,23.9
1604196000,20.03
1604199600,19.7
1604203200,18.9
1604206800,19.52
1604210400,19.9
1604214000,20.0
1604217600,19.9
1604221200,21.9
1604224800,21.9
1604228400,20.13
1604232000,23.28
1604235600,22.17
1604239200,25.07
1604242800,23.9
1604246400,25.6
1604250000,29.45
1604253600,38.25
1604257200,42.51
1604260800,45.82
1604264400,45.31
1604268000,40.29
1604271600,39.75
1604275200,37.0
1604278800,30.25
1604282400,27.0
1604286000,26.8
1604289600,27.99
1604293200,31.96
1604296800,44.32
1604300400,42.87
1604304000,41.75
1604307600,39.75
1604311200,41.43
1604314800,42.52
1604318400,43.34
1604322000,44.25
1604325600,43.34
1604329200,42.69
1604332800,42.25
1604336400,45.35
1604340000,51.02
1604343600,50.74
1604347200,49.71
1604350800,47.99
1604354400,44.45
1604358000,42.68
1604361600,36.0
1604365200,31.3
1604368800,34.0
1604372400,31.5
1604376000,30.95
1604379600,30.7
1604383200,34.02
1604386800,43.01
1604390400,42.48
1604394000,39.38
1604397600,37.6
1604401200,41.5
1604404800,42.27
1604408400,41.86
1604412000,41.33
1604415600,41.79
1604419200,41.04
1604422800,43.0
1604426400,47.05
1604430000,45.1
1604433600,44.0
1604437200,43.5
1604440800,38.82
1604444400,34.36
1604448000,30.7
1604451600,30.05
1604455200,30.56
1604458800,29.8
1604462400,30.26
1604466000,33.01
1604469600,41.28
1604473200,43.15
1604476800,45.03
1604480400,46.03
1604484000,45.0
1604487600,44.27
1604491200,44.16
1604494800,43.95
1604498400,43.72
1604502000,43.74
1604505600,41.55
1604509200,39.25
1604512800,40.49
1604516400,41.85
1604520000,42.82
1604523600,36.3
1604527200,34.51
1604530800,29.6
1604534400,26.8
1604538000,25.6
1604541600,24.79
1604545200,24.74
1604548800,24.79
1604552400,25.0
1604556000,26.27
1604559600,35.0
1604563200,38.42
1604566800,38.25
1604570400,38.0
1604574000,35.49
1604577600,35.65
1604581200,34.05
1604584800,34.45
1604588400,36.1
1604592000,37.49
1604595600,38.25
1604599200,40.35
1604602800,42.15
1604606400,43.15
1604610000,38.25
1604613600,38.1
1604617200,34.55
1604620800,34.0
1604624400,32.13
1604628000,31.49
1604631600,29.0
1604635200,28.8
1604638800,31.0
1604642400,33.55
1604646000,35.21
1604649600,39.75
1604653200,39.01
1604656800,36.95
1604660400,36.77
1604664000,37.0
1604667600,38.27
1604671200,36.95
1604674800,36.93
1604678400,35.05
1604682000,34.55
1604685600,38.51
1604689200,39.9
1604692800,39.75
1604696400,35.17
1604700000,31.37
1604703600,28.4
1604707200,32.05
1604710800,29.55
1604714400,29.5
1604718000,29.0
1604721600,29.0
1604725200,30.1
1604728800,29.45
1604732400,29.55
1604736000,31.55
1604739600,34.58
1604743200,32.1
1604746800,32.55
1604750400,32.05
1604754000,32.1
1604757600,31.55
1604761200,29.84
1604764800,34.05
1604768400,34.05
1604772000,42.17
1604775600,44.35
1604779200,42.85
1604782800,39.01
1604786400,37.99
1604790000,35.72
1604793600,35.87
1604797200,31.71
1604800800,30.55
1604804400,29.69
1604808000,26.84
1604811600,27.74
1604815200,29.6
1604818800,31.3
1604822400,32.01
1604826000,33.66
1604829600,32.55
1604833200,32.55
1604836800,32.55
1604840400,33.31
1604844000,33.64
1604847600,33.44
1604851200,35.62
1604854800,36.98
1604858400,43.43
1604862000,46.0
1604865600,43.82
1604869200,41.0
1604872800,39.1
1604876400,38.5
1604880000,34.79
1604883600,34.6
1604887200,33.1
1604890800,33.1
1604894400,32.97
1604898000,34.65
1604901600,44.37
1604905200,48.88
1604908800,49.95
1604912400,48.0
1604916000,46.64
1604919600,46.26
1604923200,46.02
1604926800,46.42
1604930400,47.59
1604934000,49.67
1604937600,49.58
1604941200,53.18
1604944800,60.55
1604948400,55.96
1604952000,53.55
1604955600,51.02
1604959200,48.5
1604962800,45.55
1604966400,50.01
1604970000,50.0
1604973600,47.21
1604977200,47.21
